time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
11.4899,-3.86244,-0.18974,10.25076
11.4967,-4.51845,-0.33818,9.49899
11.5124,-5.64372,-0.40521,9.50378
11.5124,-6.10341,-0.53929,9.79587
11.5124,-5.60063,-0.72125,9.55167
11.5138,-5.29417,-1.07559,10.05923
11.5164,-5.12180,-1.32458,9.87248
11.5200,-4.28383,-1.35811,10.02571
11.5245,-3.90076,-1.30064,9.55644
11.5286,-3.65654,-0.93195,10.33696
11.5334,-3.52246,-0.70688,9.13507
11.5384,-3.62781,-0.38127,8.97226
11.5421,-4.00609,-0.39085,9.69052
11.5471,-3.95821,-0.57281,9.89163
11.5514,-4.09229,-1.22403,8.45511
11.5555,-4.35565,-1.20488,8.87650
11.5599,-4.80576,-1.08517,9.37450
11.5644,-5.18404,-1.06123,9.90601
11.5688,-5.56233,-0.82181,10.03529
11.5735,-5.89273,-0.92236,10.35132
11.5778,-5.53839,-0.71167,8.46948
11.5817,-4.95898,-0.85533,8.76158
11.5862,-4.82491,-0.85533,9.88686
11.5904,-4.77223,-0.88405,9.85812
11.5955,-5.00208,-0.57281,10.03050
11.5996,-4.99730,-0.07002,10.04008
11.6038,-5.44740,0.13586,10.87326
11.6084,-5.62457,0.34177,10.09753
11.6131,-5.29417,0.65779,8.60356
11.6184,-5.16489,0.84454,9.74799
11.6244,-4.83928,1.23241,10.05444
11.6264,-3.83850,1.58195,9.92036
11.6433,-3.41234,1.44310,10.18852
11.6434,-3.12982,1.50534,10.01135
11.6434,-2.29184,1.06960,10.27950
11.6434,-1.26234,0.84454,9.90121
11.6516,-0.41479,0.62428,9.96347
11.6528,0.05925,0.30345,9.92516
11.6565,0.55244,0.31303,9.93951
11.6603,-0.14664,0.26993,9.98741
11.6660,-0.14664,0.00179,9.95389
11.6699,-0.22804,-0.03172,9.92995
11.6753,-0.21848,-0.07481,9.91080
11.6788,-0.11790,-0.09875,9.91080
11.6832,-0.19452,-0.06046,9.87248
11.6877,-0.09396,-0.06046,9.95868
11.6920,-0.12270,-0.13228,9.91557
11.6961,-0.12270,-0.11790,9.94910
11.7009,-0.08919,-0.07002,9.95389
11.7050,-0.13707,-0.10355,9.90121
11.7094,-0.08919,-0.09396,9.87248
11.7136,-0.10834,-0.12749,9.93951
11.7190,-0.11790,-0.06523,10.00656
11.7231,-0.08440,-0.11790,9.93951
11.7271,-0.08919,-0.10834,9.89642
11.7312,-0.02216,-0.05087,9.87727
11.7355,-0.09875,-0.12270,9.92995
11.7400,-0.10834,-0.04608,9.90601
11.7444,-0.07961,-0.13707,9.92995
11.7510,-0.09875,-0.12270,9.90601
11.7533,-0.09875,-0.09875,9.97783
11.7786,-0.09875,-0.10355,9.89163
11.7787,-0.10355,-0.13707,9.82460
11.7787,-0.07481,-0.09875,9.81981
11.7788,-0.10834,-0.08919,9.92995
11.7788,-0.10355,-0.05087,9.90121
11.7814,-0.15622,-0.04129,9.88686
11.7842,-0.12270,-0.04608,9.95389
11.7912,-0.17537,-0.05087,9.90121
11.7935,-0.21848,-0.01257,9.95868
11.7977,-0.19931,-0.00301,9.92995
11.8021,-0.06525,-0.14185,9.92995
11.8062,0.03052,-0.17537,9.89642
11.8103,-0.01259,-0.14664,9.95868
11.8139,-0.07961,-0.12749,9.90121
11.8182,-0.17058,-0.09875,9.89163
11.8230,-0.08919,-0.11313,9.97304
11.8271,-0.07481,-0.09396,9.88686
11.8313,-0.11790,-0.06523,9.92995
11.8357,-0.07961,-0.08919,9.90121
11.8408,-0.14186,-0.05087,9.94910
11.8457,-0.11313,-0.06046,9.91557
11.8493,-0.14186,-0.12270,9.85333
11.8537,-0.12270,-0.10355,9.90601
11.8592,-0.07961,-0.07481,9.85812
11.8626,-0.13228,-0.09396,9.92036
11.8668,-0.14664,-0.14664,9.91080
11.8712,-0.13228,-0.06523,9.91557
11.8767,-0.15622,-0.09396,9.88686
11.8814,-0.19452,-0.03172,9.87727
11.8851,-0.19931,-0.06523,9.94910
11.8991,-0.16101,-0.05087,9.93474
11.9047,-0.17537,-0.09875,9.90601
11.9048,-0.12749,-0.08440,9.93474
11.9056,-0.16101,-0.06523,9.90601
11.9060,-0.08440,-0.14664,9.89163
11.9110,0.05446,-0.11313,9.87727
11.9163,0.10713,-0.15622,9.87727
11.9236,0.00658,-0.11313,9.90601
11.9243,-0.03653,-0.10355,9.85333
11.9285,-0.05568,-0.10355,9.92995
11.9327,-0.10355,-0.11313,9.90601
11.9372,-0.11790,-0.09396,9.91080
11.9415,-0.09875,-0.10355,9.93951
11.9458,-0.03174,-0.08440,10.00177
11.9503,-0.09396,-0.07961,9.98262
11.9551,-0.08919,-0.07961,9.90601
11.9595,-0.08919,-0.13707,9.94910
11.9639,-0.08440,-0.06523,9.97783
11.9686,-0.08919,-0.10834,9.92036
11.9725,-0.06525,-0.11790,9.86290
11.9774,-0.10355,-0.07002,9.93474
11.9813,-0.09875,-0.10834,9.91557
11.9858,-0.08919,-0.09396,9.93951
11.9900,-0.09396,-0.10834,9.91557
11.9945,-0.07002,-0.10355,9.93951
11.9998,-0.11790,-0.08440,9.85812
12.0050,-0.13707,-0.09875,9.91557
12.0088,-0.09875,-0.09875,9.91557
12.0130,-0.12270,-0.09875,9.89642
12.0175,-0.10355,-0.13707,9.96825
12.0360,-0.14186,-0.09875,9.95868
12.0361,-0.08919,-0.13707,9.92516
12.0361,-0.10834,-0.13707,9.89163
12.0367,-0.12270,-0.11790,9.94431
12.0383,-0.09875,-0.12270,9.92516
12.0438,-0.09396,-0.07002,9.94431
12.0467,-0.07002,-0.07481,9.84854
12.0517,-0.08919,-0.11790,10.00177
12.0553,-0.07002,-0.11313,9.94431
12.0595,-0.13228,-0.08440,9.90601
12.0637,-0.10355,-0.12270,9.95389
12.0684,-0.08440,-0.07961,9.97304
12.0726,-0.10355,-0.12749,9.87248
12.0768,-0.13707,-0.08440,9.90121
12.0822,-0.09396,-0.09875,9.92995
12.0866,-0.05568,-0.14664,9.83418
12.0911,-0.13228,-0.16580,9.89163
12.0957,-0.07481,-0.09396,9.88206
12.0995,-0.08919,-0.13228,9.90601
12.1040,-0.11313,-0.11790,9.97304
12.1084,-0.05089,-0.09396,9.95389
12.1131,-0.13228,-0.16101,9.94431
12.1183,-0.11790,-0.12270,9.89163
12.1220,-0.10355,-0.11790,10.00656
12.1263,-0.09396,-0.10834,9.95389
12.1309,-0.13707,-0.08919,9.94910
12.1497,-0.14664,-0.12270,9.96825
12.1498,-0.07481,-0.08919,9.90121
12.1505,-0.09396,-0.07961,9.91557
12.1505,-0.13707,-0.07481,9.97304
12.1566,-0.11790,-0.11790,9.93474
12.1581,-0.15143,-0.07002,9.92995
12.1608,-0.11313,-0.08440,9.91080
12.1649,-0.10834,-0.07481,9.99698
12.1701,-0.15622,-0.11790,9.93951
12.1739,-0.11313,-0.10834,9.91557
12.1784,-0.09875,-0.08919,9.90601
12.1828,-0.14186,-0.12270,9.92516
12.1888,-0.11790,-0.05566,9.99219
12.1916,-0.16101,-0.08919,9.86290
12.1959,-0.08440,-0.07002,9.89642
12.2003,-0.07961,-0.09875,9.89163
12.2048,-0.05568,-0.07961,9.92036
12.2090,-0.12749,-0.14185,9.96347
12.2136,-0.13707,-0.10355,9.91557
12.2177,-0.10355,-0.12749,10.00177
12.2230,-0.12749,-0.07481,9.88686
12.2275,-0.06525,-0.07002,9.92036
12.2321,-0.09875,-0.09396,9.94910
12.2359,-0.11790,-0.12270,9.94910
12.2403,-0.08440,-0.12749,9.88686
12.2446,-0.06525,-0.13707,10.02571
12.2503,-0.12270,-0.11790,9.91557
12.2535,-0.09396,-0.07961,9.95868
12.2597,-0.11313,-0.09875,9.95389
12.2628,-0.11313,-0.07481,9.88206
12.2882,-0.07961,-0.08919,9.96825
12.2882,-0.09396,-0.12749,9.88206
12.2882,-0.10355,-0.09396,9.93474
12.2882,-0.09396,-0.07481,9.93474
12.2882,-0.17058,-0.10355,9.88206
12.2883,-0.18016,-0.05566,9.92995
12.2930,-0.22325,-0.04608,9.92036
12.2967,-0.30945,-0.00780,9.98741
12.3019,-0.43874,0.05446,9.98262
12.3059,-0.31424,-0.06523,9.92516
12.3118,-0.14186,-0.12270,9.90601
12.3147,0.02094,-0.18016,9.91080
12.3195,0.08798,-0.15622,9.93951
12.3231,0.13107,-0.19931,9.87248
12.3296,-0.00780,-0.16580,9.89163
12.3318,-0.05568,-0.08919,9.92995
12.3362,-0.06525,-0.12749,9.95389
12.3410,-0.06047,-0.14664,9.93474
12.3454,-0.04610,-0.15143,9.88206
12.3496,-0.04131,-0.12749,9.93951
12.3541,-0.05089,-0.12270,9.91080
12.3584,-0.10834,-0.11790,9.94431
12.3635,-0.08919,-0.11313,9.91557
12.3678,-0.07481,-0.12270,9.94431
12.3722,-0.08440,-0.10355,9.90121
12.3763,-0.06047,-0.07961,9.89163
12.3811,-0.09396,-0.12270,9.96825
12.3865,-0.11313,-0.08919,9.95868
12.3901,-0.09875,-0.12270,9.87248
12.4121,-0.12749,-0.09396,9.92516
12.4121,-0.10355,-0.11790,9.88686
12.4122,-0.07481,-0.10834,9.94431
12.4122,-0.09875,-0.11790,9.91557
12.4154,-0.09396,-0.11790,9.96825
12.4205,-0.18974,-0.10834,9.89642
12.4206,-0.19931,-0.10355,9.91080
12.4278,-0.19452,-0.10834,9.96825
12.4297,-0.18974,-0.04608,9.91080
12.4341,-0.20889,-0.05566,9.85333
12.4376,-0.16101,-0.03651,9.90601
12.4436,-0.19452,-0.10834,9.84375
12.4468,-0.14186,-0.07481,9.91557
12.4506,-0.11313,-0.13707,9.96347
12.4553,-0.12270,-0.10355,9.94431
12.4602,-0.10355,-0.10834,9.94910
12.4640,-0.08919,-0.09396,9.92516
12.4686,-0.14664,-0.05087,9.92036
12.4725,-0.14186,-0.04129,9.96825
12.4774,-0.11790,-0.10834,9.95868
12.4813,-0.12749,-0.08440,9.94431
12.4863,-0.13228,-0.10834,9.91080
12.4909,-0.13707,-0.04608,9.92516
12.4950,-0.17058,-0.10834,9.98741
12.4992,-0.17058,-0.07961,9.86769
12.5042,-0.20410,-0.08919,9.95868
12.5081,-0.16101,-0.07481,9.98262
12.5130,-0.16101,-0.03651,9.89163
12.5177,-0.12749,-0.08919,9.94431
12.5215,-0.17537,-0.06523,9.93951
12.5404,-0.22804,-0.05566,9.93951
12.5405,-0.24719,-0.07002,9.93951
12.5405,-0.28072,-0.07002,9.92995
12.5406,-0.12270,-0.06046,9.91080
12.5435,-0.08440,-0.10834,9.88686
12.5486,-0.03653,-0.14185,9.91557
12.5543,-0.01736,-0.10834,9.92995
12.5556,-0.05089,-0.13707,9.94910
12.5600,-0.16580,-0.12749,9.98262
12.5650,-0.21368,-0.07002,9.95389
12.5693,-0.21848,-0.06046,9.92995
12.5749,-0.30466,-0.03172,9.93474
12.5783,-0.29509,-0.08440,9.92036
12.5824,-0.32381,-0.03172,9.98262
12.5866,-0.35733,0.02094,9.93951
12.5918,-0.24242,-0.04608,9.97304
12.5954,-0.28551,0.00658,9.94431
12.6008,-0.43874,0.04008,9.91080
12.6046,-0.64464,0.15022,9.95389
12.6092,-0.90800,0.18375,9.95868
12.6134,-1.88005,0.26036,10.19331
12.6181,-2.01411,0.72005,9.82939
12.6222,0.21248,-0.01257,10.18373
12.6265,0.74399,-0.22804,9.98262
12.6309,0.49500,-0.28072,10.02092
12.6352,0.60033,-0.18495,10.07359
12.6426,0.26515,-0.14664,10.03050
12.6441,-1.44431,0.22684,9.46068
12.6486,-4.30298,1.26114,9.66658
12.6535,-3.90076,1.29465,10.05923
12.6775,-2.29663,0.70567,10.16458
12.6776,-1.80821,0.00658,9.60434
12.6776,-1.66457,0.00658,9.83896
12.6776,-1.84174,-0.06523,10.02571
12.6776,-1.37726,-0.31424,9.55167
12.6813,-0.32381,-0.15143,10.08318
12.6835,-0.52971,-0.13707,9.87727
12.6878,-1.71724,0.25557,10.51892
12.6923,-1.76512,0.19810,10.11670
12.6964,-1.70287,0.20769,10.29387
12.7017,-2.07637,0.20290,10.23161
12.7061,-2.25833,0.15022,10.26035
12.7098,-1.91356,0.19810,9.90121
12.7140,-1.78427,0.07840,9.92516
12.7193,-1.77948,0.22205,8.71368
12.7232,-1.62625,0.12628,8.87170
12.7279,-1.21446,-0.03172,10.35611
12.7320,-1.61668,-0.03172,10.65300
12.7362,-1.31023,-0.22804,9.64264
12.7411,-1.36769,-0.16580,10.63383
12.7448,-1.78906,-0.03651,10.01135
12.7493,-1.47781,-0.02693,10.15979
12.7537,-1.85609,0.03531,9.90601
12.7582,-1.82738,0.04967,10.38963
12.7623,-1.61668,0.04008,10.14064
12.7668,-1.81779,0.07361,9.64264
12.7880,-2.16734,0.10234,9.92995
12.7881,-2.32536,0.05925,9.60912
12.7881,-2.59830,0.18854,9.63306
12.7881,-2.59352,0.17416,9.44632
12.7914,-2.22481,0.02573,9.83896
12.7933,-1.88962,-0.10834,9.48941
12.7977,-1.64063,-0.23283,9.92036
12.8016,-2.19608,-0.21846,9.76714
12.8063,-1.99496,-0.28072,9.85812
12.8116,-1.77470,-0.28551,9.49899
12.8145,-1.69330,-0.26636,10.47104
12.8192,-1.86568,-0.27592,10.19331
12.8232,-2.06679,-0.19452,9.59476
12.8280,-1.66457,-0.33339,9.75278
12.8319,-1.78906,-0.45789,9.74319
12.8363,-2.53606,-0.27113,10.09753
12.8414,-2.28706,-0.40521,9.52773
12.8456,-1.74597,-0.49141,10.47104
12.8499,-1.82738,-0.35254,10.91635
12.8545,-2.26312,-0.11313,9.39844
12.8586,-1.64542,-0.18974,10.29387
12.8638,-1.77470,-0.08440,10.12627
12.8681,-1.89441,-0.09875,9.78629
12.8723,-1.29108,-0.16101,11.04564
12.8766,-1.99496,-0.10355,10.58116
12.8811,-1.93750,-0.03651,9.65701
12.8857,-2.56000,0.04967,9.93474
12.8903,-2.55521,0.12149,9.59476
12.8949,-3.43628,0.38007,9.96825
12.8994,-2.01411,0.26036,10.09753
12.9189,-1.61668,0.23163,10.54286
12.9199,-1.20488,0.16937,9.22604
12.9199,-1.08038,0.10713,10.49019
12.9200,-1.73160,0.16937,9.70967
12.9228,-2.09073,0.23163,10.29387
12.9246,-2.15298,0.06882,10.52849
12.9307,-1.54486,-0.08919,10.44710
12.9337,-1.11868,-0.17537,10.08318
12.9379,-1.54007,-0.31903,9.23083
12.9418,-1.61189,-0.55844,9.93474
12.9465,-0.85054,-0.62549,9.87248
12.9508,-0.82181,-0.53929,9.31224
12.9553,-1.51613,-0.41000,9.54208
12.9598,-0.47704,-0.34775,9.48941
12.9641,-0.56323,-0.40521,9.75278
12.9686,-1.39163,-0.17537,9.47505
12.9730,-0.41959,0.00658,10.88284
12.9775,-0.75478,0.28909,10.21246
12.9816,-0.06047,0.58118,9.82939
12.9861,-1.43951,0.83496,10.15021
12.9913,0.01137,0.56203,9.64264
12.9953,0.18854,0.24121,10.58595
12.9995,0.93552,-0.09875,10.83495
13.0040,0.68173,0.00179,9.66658
13.0083,2.22839,-0.33339,9.27393
13.0125,1.95546,-0.24242,9.72884
13.0174,2.14699,-0.06523,10.14064
13.0219,1.08875,0.28430,8.98663
13.0264,1.24677,0.38965,10.25555
13.0314,0.59555,0.51894,9.54208
13.0488,0.50935,0.43753,10.42793
13.0489,1.65857,0.18375,10.30344
13.0498,1.91235,0.13586,10.04008
13.0498,0.60512,0.34654,10.09274
13.0525,1.30902,0.25557,9.95868
13.0565,0.60033,0.33698,9.56123
13.0630,-0.09875,0.66737,9.77672
13.0653,0.64343,0.59076,9.13028
13.0690,2.98495,0.12628,10.37048
13.0733,2.24275,-0.00780,10.37048
13.0788,2.21402,-0.06046,9.95389
13.0824,2.85567,-0.39565,9.59476
13.0872,2.75032,-0.44353,10.15500
13.0910,3.35846,-0.58238,9.51814
13.0957,4.25389,-0.52971,9.93474
13.1019,5.38873,-0.37169,10.28908
13.1049,5.46535,-0.47226,9.88686
13.1097,4.39275,-0.28072,10.11191
13.1130,4.07193,-0.07481,9.70967
13.1183,4.82849,-0.15143,9.87727
13.1215,4.48373,-0.05087,10.33217
13.1261,4.35924,-0.02214,9.42715
13.1315,3.66969,-0.14664,10.41357
13.1354,3.45901,-0.37648,9.25957
13.1404,2.75032,-0.21368,10.42316
13.1447,2.91313,-0.16580,10.98817
13.1496,3.23396,-0.08919,9.81981
13.1538,3.59787,-0.27113,10.69130
13.1596,3.42070,-0.28072,9.61870
13.1617,4.03841,-0.31903,9.90601
13.1720,3.81815,-0.32381,9.15901
13.1720,4.11981,-0.31903,9.00099
13.1755,3.78462,-0.29507,9.27872
13.1800,3.97137,-0.38127,10.01135
13.1836,3.63618,-0.14664,10.20288
13.1887,3.60266,-0.19452,9.84375
13.1935,4.11023,-0.15622,9.86290
13.1964,4.08150,0.00658,9.80545
13.2007,3.41591,0.16937,10.01135
13.2056,1.33296,0.15981,9.86769
13.2116,-0.31903,-0.21368,9.94431
13.2146,-0.13707,-0.09875,9.88206
13.2191,-0.27113,-0.21368,9.97783
13.2235,-0.12749,-0.13228,9.92036
13.2291,-0.14664,-0.11313,9.97783
13.2320,-0.11313,-0.07481,9.91080
13.2366,-0.02695,-0.05087,9.89642
13.2408,-0.02695,-0.10355,9.95868
13.2449,-0.10834,-0.09396,9.93474
13.2492,-0.17537,-0.09396,9.92036
13.2537,-0.03174,-0.12270,9.87727
13.2582,0.07840,-0.08440,9.88686
13.2632,0.12628,-0.06046,9.92516
13.2677,-0.01259,-0.09875,9.91080
13.2720,-0.02695,-0.06523,9.92995
13.2780,0.01614,-0.10355,9.97304
13.2808,-0.07481,-0.11313,9.90601
13.2852,-0.10355,-0.09396,9.96825
13.2893,-0.06525,-0.12270,9.98741
13.3118,-0.07002,-0.11790,9.97304
13.3119,-0.11313,-0.05087,9.89163
13.3119,-0.06047,-0.09875,10.02571
13.3119,-0.07961,-0.08919,9.95389
13.3120,-0.11313,-0.09875,9.90121
13.3164,-0.03174,-0.06046,9.93474
13.3197,-0.10355,-0.13707,9.94910
13.3237,-0.04131,-0.11790,9.92995
13.3287,-0.06047,-0.09875,9.93951
13.3326,-0.06047,-0.08919,9.93951
13.3368,-0.08440,-0.07481,9.90601
13.3425,-0.07002,-0.11313,9.92516
13.3463,0.01137,-0.10355,9.89642
13.3505,-0.09396,-0.15622,9.93474
13.3547,-0.07961,-0.09875,9.92995
13.3590,-0.05568,-0.04608,9.90601
13.3640,-0.07002,-0.11790,9.92036
13.3684,-0.10355,-0.03172,9.90121
13.3729,-0.08440,-0.13228,9.87248
13.3773,-0.02216,-0.11313,9.90601
13.3814,-0.09875,-0.11790,9.98262
13.3857,-0.06525,-0.11790,9.91080
13.3902,-0.10355,-0.09396,9.89642
13.3946,-0.06047,-0.12270,9.97304
13.3990,-0.04610,-0.06523,9.87248
13.4037,-0.06047,-0.10355,9.94910
13.4260,-0.04610,-0.15143,9.95868
13.4261,-0.07002,-0.07961,9.91080
13.4261,-0.04131,-0.07961,9.99219
13.4262,-0.09396,-0.07961,9.95868
13.4262,-0.03653,-0.12270,9.90601
13.4300,-0.07481,-0.15143,9.94431
13.4347,-0.05568,-0.04608,9.92036
13.4386,-0.06525,-0.08440,9.92036
13.4422,-0.11313,-0.10834,9.93951
13.4474,-0.10834,-0.13707,9.92036
13.4516,-0.00780,-0.10834,9.97783
13.4562,-0.07481,-0.12270,9.84854
13.4605,-0.08919,-0.11790,9.90121
13.4649,-0.09875,-0.11313,9.88686
13.4684,-0.04610,-0.13228,9.91080
13.4733,-0.09396,-0.13707,9.93474
13.4777,-0.08919,-0.12270,9.99219
13.4816,-0.08440,-0.07961,9.92995
13.4858,-0.13228,-0.07961,9.84375
13.4915,-0.08440,-0.06523,9.84854
13.4953,-0.11790,-0.09396,9.86290
13.4999,-0.09875,-0.10834,9.91557
13.5041,-0.04610,-0.07961,9.90601
13.5084,-0.11790,-0.06046,9.92516
13.5139,-0.10355,-0.09396,9.96347
13.5191,-0.05089,-0.10834,9.91557
13.5225,-0.05568,-0.05087,9.95389
13.5260,-0.07002,-0.11790,9.90601
13.5313,-0.05568,-0.13228,9.93474
13.5355,-0.07002,-0.11790,9.93951
13.5537,-0.03653,-0.07481,9.93474
13.5538,-0.06525,-0.12270,9.90121
13.5538,-0.08919,-0.11790,9.91080
13.5538,-0.05568,-0.07961,9.94910
13.5566,-0.06525,-0.07002,9.91080
13.5606,-0.10834,-0.12270,9.95389
13.5662,-0.02695,-0.10355,9.92036
13.5720,-0.10355,-0.05566,9.92516
13.5759,-0.06525,-0.09396,9.86769
13.5837,-0.05568,-0.10834,9.90121
13.5847,-0.03653,-0.07961,9.90601
13.5879,-0.05089,-0.09875,9.91557
13.5921,-0.04131,-0.10355,9.88206
13.5961,-0.08440,-0.06523,9.99219
13.6005,-0.02695,-0.15143,9.86769
13.6048,-0.07961,-0.10834,9.89163
13.6094,-0.05568,-0.09396,9.96825
13.6135,-0.07961,-0.10834,9.97304
13.6179,-0.07002,-0.11313,9.96347
13.6222,-0.07002,-0.09875,9.91080
13.6266,-0.07961,-0.09396,9.90601
13.6319,-0.05568,-0.09875,9.93951
13.6360,-0.05568,-0.09396,9.95389
13.6403,-0.09875,-0.06523,9.94910
13.6449,-0.04610,-0.11313,9.98741
13.6493,0.03052,-0.12749,9.94910
13.6543,-0.05568,-0.07481,9.93474
13.6600,-0.03174,-0.14664,9.89163
13.6632,0.02573,-0.11790,9.90601
13.6674,0.18375,-0.08919,9.98262
13.6913,0.40880,-0.00780,9.93951
13.6914,0.83017,-0.01257,9.95868
13.6914,0.52371,-0.02693,9.95868
13.6914,-0.00780,0.21248,9.64264
13.6914,-0.23763,0.26993,9.91080
13.6923,-0.20410,0.28430,9.88686
13.6974,-0.12749,0.56203,10.09753
13.7014,1.44310,0.17416,9.56123
13.7057,0.86369,0.19810,10.01135
13.7101,0.47583,0.38007,10.00656
13.7142,1.01692,0.62906,9.32182
13.7200,3.02806,0.87807,10.15500
13.7236,4.64174,1.01692,9.58040
13.7282,5.28818,1.02650,10.02092
13.7323,4.01926,0.67216,10.58116
13.7367,3.81335,0.46147,10.92593
13.7416,4.40233,0.10713,10.44231
13.7458,5.01045,-0.12749,9.27872
13.7502,4.68964,-0.47226,9.80545
13.7544,4.15334,-0.46268,9.57082
13.7590,5.75266,-0.73561,9.72884
13.7633,6.02559,-0.75955,10.83495
13.7678,6.24586,-1.11868,10.44231
13.7719,6.68640,-1.36769,9.74799
13.7762,6.72470,-1.82259,9.85333
13.7806,6.05432,-1.90399,9.57561
13.7855,6.65288,-2.39240,10.44231
13.7908,6.74864,-2.69885,10.45667
13.7943,5.37917,-2.66534,9.58997
13.7986,4.65132,-2.52647,9.75757
13.8156,4.52203,-2.16734,10.07359
13.8156,3.53084,-1.43472,9.81024
13.8156,2.12305,-0.57281,10.18373
13.8156,1.24197,0.17896,7.33942
13.8200,1.73997,0.41838,9.45589
13.8279,1.72083,0.63864,9.76234
13.8296,0.84454,0.97383,10.19331
13.8330,1.34253,0.96904,10.05923
13.8377,0.83496,1.17015,10.05444
13.8415,0.21248,1.35211,10.10712
13.8458,1.01692,1.30902,10.17894
13.8506,1.85489,1.25635,10.20767
13.8546,2.10869,1.30902,9.73840
13.8589,2.58273,1.31381,9.83896
13.8643,2.52527,1.27071,9.69052
13.8685,2.17572,1.16058,10.10233
13.8733,1.70645,0.97383,9.83896
13.8776,2.19008,0.56682,9.47505
13.8818,1.64421,0.24599,10.11670
13.8863,2.08473,-0.07481,9.89642
13.8905,2.07516,-0.37169,9.92036
13.8949,1.83095,-0.50098,9.40321
13.8993,1.87883,-0.63985,10.00656
13.9039,1.04565,-0.62070,10.37526
13.9084,0.73920,-0.54887,10.60989
13.9125,0.53809,-0.36212,10.36090
13.9277,-0.38606,0.15022,9.80545
13.9278,0.47105,0.45668,10.19809
13.9278,0.35133,0.57161,10.02092
13.9316,-0.43874,0.94031,9.89642
13.9356,-0.55365,0.98341,9.96347
13.9388,-1.52092,1.05045,9.46547
13.9426,-1.73160,0.91637,10.49977
13.9488,-1.76512,0.96425,9.67137
13.9514,-2.38762,0.92116,9.98262
13.9553,-2.83772,0.87807,11.07916
13.9599,-2.24396,0.75357,9.42238
13.9644,-1.56880,0.46626,10.08797
13.9695,-1.03250,0.16460,9.34097
13.9736,-1.82738,0.04967,10.52849
13.9782,-2.51691,0.04967,9.80066
13.9825,-2.07637,-0.00780,9.86769
13.9868,-1.87526,0.00179,9.62828
13.9912,-2.57915,-0.02214,10.49498
13.9954,-2.76111,-0.13228,10.34654
13.9997,-3.00533,-0.23763,9.61391
14.0049,-3.32614,-0.17058,10.04965
14.0090,-3.46501,0.04967,9.80545
14.0134,-3.01968,0.14543,10.17415
14.0179,-1.77470,0.04967,9.66658
14.0220,-1.64063,-0.18495,10.01613
14.0267,-2.06200,-0.41959,10.57639
14.0313,-2.50253,-0.67815,9.58997
14.0356,-2.82814,-0.99419,9.92995
14.0420,-3.19685,-1.26234,9.85333
14.0635,-3.63739,-1.41557,9.94431
14.0635,-3.57034,-1.52092,9.54208
14.0692,-4.29340,-1.36290,10.41837
14.0693,-4.61423,-1.16656,9.91557
14.0693,-4.86801,-0.91757,9.31224
14.0705,-5.78738,-0.64464,10.11191
14.0705,-6.67802,-0.37648,10.01135
14.0745,-7.02757,-0.27592,9.64743
14.0788,-7.43938,-0.25677,9.95389
14.0838,-7.39149,-0.24242,9.96347
14.0880,-7.53514,-0.15622,10.24120
14.0943,-7.32446,-0.07481,9.70967
14.0970,-6.90308,0.10234,9.88206
14.1010,-5.98370,0.13586,10.26993
14.1050,-5.68683,0.34177,9.97304
14.1101,-4.65253,0.38007,10.00177
14.1147,-3.94864,0.39922,9.73363
14.1193,-3.11066,0.58118,9.89163
14.1234,-2.26312,0.73441,9.89163
14.1278,-1.20488,0.73920,9.67616
14.1321,-0.28072,0.54767,9.83896
14.1364,-0.22325,-0.24719,10.01613
14.1407,-0.60155,-0.40042,9.99698
14.1451,-0.78828,-0.41000,9.82939
14.1493,-0.63985,-0.36691,9.82460
14.1541,-0.42915,-0.26157,9.92516
14.1594,-0.05089,-0.07961,9.89642
14.1634,0.16937,-0.11790,9.97304
14.1712,0.26036,-0.10355,10.02571
14.1718,-0.01259,-0.26157,10.33696
14.1950,0.05925,-0.30945,10.05923
14.1951,0.29387,0.01614,10.00177
14.1951,0.38965,0.19810,9.67137
14.1951,0.25078,0.31783,9.91080
14.1952,-0.00301,0.25557,9.96825
14.1976,-0.17537,0.12628,9.88206
14.2016,-0.08919,-0.04129,9.95868
14.2058,-0.12270,-0.09875,9.89163
14.2108,-0.18974,-0.10834,9.91557
14.2146,-0.23763,-0.10355,9.92036
14.2190,-0.24719,-0.18016,9.90121
14.2244,-0.15143,-0.07961,9.95389
14.2280,-0.07481,-0.09875,9.97304
14.2323,0.04008,-0.03651,9.93474
14.2368,0.08798,-0.06046,9.92995
14.2410,0.12149,-0.09875,9.91557
14.2454,0.05446,-0.18016,9.94431
14.2508,-0.01736,-0.05087,9.86769
14.2549,-0.07481,-0.09396,9.92516
14.2594,-0.04610,-0.12749,9.91557
14.2635,-0.22325,-0.15143,9.99698
14.2683,-0.81702,-0.29987,9.88206
14.2721,-1.52092,-0.42915,9.93951
14.2765,-1.91356,-0.55365,9.95868
14.2822,-2.67491,-0.69731,9.90601
14.2856,-3.17291,-0.80266,9.94431
14.2905,-2.89040,-0.83617,9.96347
14.2963,-1.09474,-0.32381,10.17894
14.2991,2.46303,0.77751,9.72884
14.3032,1.25156,0.38965,9.94910
14.3254,0.66737,0.13586,9.92036
14.3255,0.36571,0.01614,9.92995
14.3255,-0.21368,-0.05087,9.93951
14.3256,1.97461,0.63385,9.90121
14.3256,2.53485,0.59555,9.96825
