time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
14.2190,-0.00095,0.00601,0.00999
14.2248,0.00333,0.00494,0.00574
14.2280,-0.00307,0.00282,0.01746
14.2323,-0.00095,-0.00784,0.01852
14.2380,-0.00095,-0.00145,0.01320
14.2410,-0.00307,-0.00571,0.01425
14.2454,-0.00307,0.00494,0.01106
14.2508,0.00757,0.00175,0.00255
14.2549,0.00333,-0.00677,0.01213
14.2595,-0.00520,-0.00357,0.00787
14.2635,-0.00414,-0.00571,0.01213
14.2683,0.00650,-0.00038,0.04834
14.2722,-0.00200,0.00175,0.11865
14.2765,0.00757,0.00175,0.22731
14.2823,0.01076,-0.01210,0.38071
14.2856,0.00012,-0.01743,0.55435
14.2934,0.00226,-0.01636,0.72905
14.2964,0.01396,-0.02913,0.82813
14.2992,0.00970,-0.01529,0.71840
14.3046,0.00119,-0.03659,0.59802
14.3254,0.00012,-0.02167,0.54156
14.3255,0.00438,-0.01743,0.50002
14.3255,0.00012,-0.01103,0.50322
14.3256,-0.00095,-0.01743,0.41479
14.3284,-0.00200,-0.00464,0.25182
14.3319,0.00970,-0.01849,0.10161
14.3334,-0.00200,-0.00571,0.01959
14.3383,-0.00307,-0.00357,0.00893
14.3423,-0.00627,-0.00571,0.00574
14.3468,0.00438,-0.00571,0.01106
14.3509,0.00333,-0.02380,0.00574
14.3558,0.00226,-0.01636,0.02171
14.3607,-0.00627,-0.00464,0.02917
14.3645,-0.00200,-0.00784,0.03876
14.3694,-0.01053,-0.00784,0.05048
14.3731,0.00333,-0.00464,0.06645
14.3784,0.00543,-0.00250,0.06859
14.3823,0.00119,-0.00038,0.07817
14.3864,-0.00095,0.00069,0.09203
14.3920,-0.00095,-0.00038,0.08670
14.3952,0.00333,-0.00784,0.08456
14.4001,0.00226,-0.00677,0.08243
14.4040,0.00226,-0.00784,0.07605
14.4084,0.00012,0.00069,0.05794
14.4133,-0.00200,-0.00038,0.04941
14.4201,0.00333,-0.00464,0.03024
14.4233,0.00119,-0.00996,0.02278
14.4261,0.00119,-0.00250,0.01213
14.4300,-0.00414,-0.00250,0.01852
14.4350,0.01076,0.00175,0.01746
14.4509,0.00438,-0.00357,0.03557
14.4509,-0.00307,-0.01210,0.04834
14.4523,0.00226,0.00175,0.06859
14.4523,0.00970,-0.00250,0.08031
14.4573,0.00012,0.00069,0.08989
14.4623,-0.00307,0.00388,0.09521
14.4650,-0.00095,-0.00784,0.10161
14.4694,-0.00307,-0.00357,0.08670
14.4735,0.00012,0.00388,0.08882
14.4784,0.00543,0.00601,0.06859
14.4822,-0.00414,0.00282,0.06433
14.4867,0.00119,0.01454,0.06006
14.4919,-0.00307,-0.00250,0.06645
14.4961,-0.00414,0.00282,0.06326
14.5007,-0.00200,0.00601,0.07391
14.5051,-0.00095,-0.00250,0.07924
14.5094,-0.00200,-0.00038,0.06752
14.5139,0.00438,0.00069,0.05794
14.5186,0.00438,-0.00677,0.05794
14.5235,-0.00627,-0.00038,0.06113
14.5272,0.00333,-0.00145,0.04622
14.5315,0.00650,-0.00784,0.05368
14.5357,0.00650,-0.00464,0.06326
14.5403,0.00438,-0.00250,0.06752
14.5481,-0.00200,0.00069,0.07498
14.5525,0.00226,-0.00250,0.06538
14.5549,0.00119,-0.00145,0.08882
14.5593,0.00226,-0.01103,0.08882
14.5639,-0.00307,-0.01210,0.10161
14.5831,0.00438,-0.00890,0.10587
14.5832,-0.00414,-0.01422,0.12079
14.5832,0.01076,-0.02592,0.17618
14.5832,0.00333,-0.02167,0.22198
14.5854,0.00226,-0.00996,0.28377
14.5892,0.00226,-0.00677,0.34129
14.5944,0.00438,-0.01103,0.35515
14.5972,0.00543,-0.00677,0.34343
14.6009,-0.00200,-0.00890,0.31999
14.6062,0.00543,-0.01743,0.28377
14.6102,-0.00627,-0.02487,0.28909
14.6161,0.01396,-0.01422,0.28270
14.6200,0.00226,-0.01317,0.28802
14.6233,0.00970,-0.00464,0.30721
14.6278,0.00119,-0.00996,0.32425
14.6343,0.00650,-0.01529,0.32211
14.6363,-0.00095,-0.00464,0.32318
14.6414,0.00226,-0.00996,0.30402
14.6456,-0.00200,-0.00890,0.29123
14.6499,0.01289,0.00708,0.24542
14.6555,0.00650,0.00175,0.18896
14.6586,-0.00200,0.00069,0.13890
14.6631,0.00012,-0.00996,0.08350
14.6676,-0.00200,-0.00571,0.05687
14.6776,0.00757,-0.01636,0.02597
14.6785,0.00650,-0.00677,0.01213
14.6803,-0.00839,-0.01210,0.02278
14.6976,0.00119,-0.02060,0.02278
14.6977,-0.00095,-0.01422,0.02492
14.6988,0.00438,-0.00677,0.03983
14.6995,0.00650,-0.00996,0.05154
14.7022,0.00226,-0.01210,0.04301
14.7104,0.01076,-0.02592,0.05687
14.7113,0.00970,-0.00890,0.04089
14.7152,0.00757,-0.01317,0.03236
14.7207,0.00757,-0.02167,0.02065
14.7237,0.00650,-0.01636,0.00255
14.7303,0.00757,-0.00038,0.02385
14.7326,0.00012,-0.00357,0.07285
14.7367,0.00864,0.00388,0.11333
14.7417,0.01396,-0.00464,0.15807
14.7455,0.00119,-0.00250,0.20813
14.7500,-0.00520,-0.02592,0.23370
14.7554,-0.00200,-0.02274,0.24329
14.7597,0.00543,-0.01955,0.22731
14.7651,0.01076,-0.02913,0.23264
14.7683,-0.00200,-0.02274,0.23264
14.7728,0.00012,-0.01636,0.23370
14.7773,0.00650,-0.03232,0.24222
14.7815,0.00438,-0.03020,0.25500
14.7867,0.00119,-0.01529,0.29335
14.7902,0.00119,-0.02913,0.28484
14.7947,-0.00307,-0.03764,0.23477
14.8028,0.00012,-0.01317,0.20920
14.8049,0.00438,-0.02060,0.17831
14.8082,0.00438,-0.01529,0.12823
14.8272,0.01076,-0.00890,0.10481
14.8272,0.00119,-0.00145,0.09309
14.8273,-0.00732,0.00388,0.06752
14.8273,-0.00095,-0.01849,0.06006
14.8302,0.00970,-0.00464,0.06538
14.8336,0.01503,0.00920,0.06326
14.8379,0.01289,0.00494,0.05901
14.8432,0.01608,0.02092,0.06752
14.8474,-0.00732,-0.00784,0.08563
14.8515,0.00757,-0.01849,0.07817
14.8552,-0.00839,-0.00357,0.07710
14.8622,0.00333,-0.01743,0.04408
14.8651,0.00757,-0.04829,-0.00064
14.8689,0.00333,-0.02592,-0.04752
14.8745,0.01076,-0.02806,-0.03154
14.8787,0.01289,-0.01317,0.00467
14.8823,0.01608,0.00815,0.10907
14.8867,0.01183,-0.02380,0.20920
14.8918,0.00333,-0.02487,0.19641
14.8964,0.00650,-0.05257,0.13890
14.8999,-0.00946,-0.01317,0.05048
14.9046,0.00543,-0.00996,-0.05284
14.9095,0.00757,-0.00038,-0.11781
14.9130,0.00757,0.00069,-0.18706
14.9197,-0.00520,-0.01422,-0.22968
14.9218,0.01076,-0.02274,-0.22008
14.9297,0.01289,0.00282,-0.19984
14.9315,0.00119,-0.00145,-0.21049
14.9345,0.01608,-0.00784,-0.25951
14.9394,0.00119,-0.03125,-0.33087
14.9532,0.00012,0.00920,-0.35110
14.9532,0.01715,0.01454,-0.37881
14.9532,0.01822,0.00069,-0.36710
14.9571,0.00650,0.01773,-0.33727
14.9623,0.01503,-0.00996,-0.29785
14.9649,0.02568,-0.00357,-0.27548
14.9713,0.00864,0.00920,-0.27655
14.9741,0.01183,0.03903,-0.23712
14.9786,0.02568,-0.00038,-0.27548
14.9838,0.02248,-0.00464,-0.33940
14.9873,0.01183,0.03903,-0.36496
14.9920,-0.00839,0.01454,-0.41502
14.9962,0.01822,-0.00571,-0.45018
15.0010,-0.00095,-0.01636,-0.51624
15.0103,0.00119,-0.01743,-0.53114
15.0117,0.00012,0.00282,-0.55670
15.0150,0.02248,-0.01210,-0.58546
15.0192,0.00333,0.00920,-0.56630
15.0221,0.00333,0.00601,-0.51303
15.0271,0.01608,0.01027,-0.50664
15.0309,0.02994,-0.01422,-0.53754
15.0353,0.02354,0.00920,-0.56737
15.0404,0.02780,-0.00890,-0.55670
15.0447,0.00970,0.01241,-0.54286
15.0501,0.02142,0.00920,-0.54286
15.0561,0.00119,0.02838,-0.56097
15.0596,0.01289,0.02092,-0.56949
15.0626,0.02887,0.02199,-0.58334
15.0668,0.00119,0.01027,-0.58760
15.0718,0.00543,0.03264,-0.57907
15.0858,0.00543,0.01559,-0.55351
15.0858,0.01715,0.04436,-0.56097
15.0858,0.00970,0.03371,-0.51942
15.0885,0.02248,0.04756,-0.49599
15.0938,0.00438,0.07100,-0.47255
15.0966,0.00650,0.05608,-0.49385
15.1017,0.01822,0.04863,-0.55670
15.1067,0.00864,0.02306,-0.64726
15.1101,0.02461,0.04863,-0.73460
15.1145,0.01715,0.03796,-0.81343
15.1196,0.03740,0.02412,-0.91783
15.1238,0.01608,0.03264,-0.98387
15.1282,0.02675,0.04968,-1.03821
15.1324,0.01183,0.04649,-1.07016
15.1378,0.03101,0.04543,-1.07443
15.1419,0.05444,0.09337,-1.03821
15.1466,0.03101,0.03052,-1.00519
15.1502,0.01289,0.01454,-0.97536
15.1546,0.00650,0.03903,-0.93381
15.1598,0.02780,0.00175,-0.91037
15.1633,0.00757,0.02838,-0.83580
15.1680,0.02780,0.02519,-0.79639
15.1721,0.01183,0.03477,-0.80385
15.1764,0.02675,0.05075,-0.81024
15.1881,0.01076,0.02838,-0.85284
15.1881,0.03313,0.04543,-0.89972
15.2026,0.04166,0.05182,-0.97749
15.2027,0.02994,0.01987,-1.01477
15.2027,0.01822,0.02625,-1.10745
15.2097,0.02248,0.02625,-1.21397
15.2118,0.03207,0.02625,-1.30772
15.2119,0.01076,0.04010,-1.40678
15.2163,0.02675,0.03477,-1.50586
15.2209,0.06403,0.05501,-1.53249
15.2250,0.00757,-0.01317,-1.52823
15.2297,0.02887,0.05289,-1.43448
15.2330,0.03847,0.00708,-1.33542
15.2383,0.01076,-0.01317,-1.22995
15.2422,0.01715,0.03371,-1.12982
15.2470,0.02142,0.01454,-1.07655
15.2508,0.01822,0.01773,-0.98921
15.2557,0.00757,0.03903,-0.91357
15.2601,0.00970,0.04329,-0.87096
15.2644,0.02461,0.02092,-0.83900
15.2726,0.01503,0.03691,-0.82196
15.2728,0.01503,0.01454,-0.85179
15.2780,0.02036,0.03052,-0.87309
15.2821,0.02354,0.02838,-0.92422
15.2865,0.01396,0.02519,-0.94873
15.2908,0.01183,0.01347,-0.95299
15.2951,0.01289,0.00708,-0.97855
15.2998,0.00864,0.01241,-1.03181
15.3030,0.00757,-0.00250,-1.10106
15.3087,0.01715,-0.00038,-1.15965
15.3125,0.00012,0.02945,-1.15645
15.3161,0.01822,0.02412,-1.13408
15.3262,0.01929,-0.00890,-1.05099
15.3262,0.02142,-0.00145,-0.95192
15.3306,0.01822,-0.00677,-0.82515
15.3356,0.01289,0.01454,-0.69626
15.3382,0.01289,0.00601,-0.55565
15.3427,0.01715,0.02731,-0.46083
15.3492,0.01183,0.01559,-0.36603
15.3513,0.00333,0.03159,-0.33940
15.3562,0.00970,0.02092,-0.32555
15.3609,0.00543,0.01134,-0.35857
15.3653,0.00438,0.02092,-0.40331
15.3696,-0.00732,0.01027,-0.42781
15.3736,-0.00307,0.00708,-0.45125
15.3783,-0.01053,0.01987,-0.44485
15.3830,0.03419,-0.02913,-0.51624
15.3867,0.01396,-0.00996,-0.56630
15.3918,0.01503,-0.00464,-0.55565
15.3960,0.00333,0.00175,-0.49812
15.4012,0.01289,0.00069,-0.41502
15.4046,0.00543,0.00494,-0.33194
15.4090,0.00226,-0.00357,-0.23074
15.4135,0.00119,0.00069,-0.13380
15.4181,0.00226,-0.00464,-0.05070
15.4231,0.00438,0.00069,0.03876
15.4266,0.00333,-0.00145,0.10587
15.4320,-0.00307,0.00920,0.16872
15.4406,-0.00200,0.01134,0.22517
15.4443,-0.00307,0.01666,0.25500
15.4462,0.00333,0.01559,0.27419
15.4660,0.00333,0.00815,0.26886
15.4660,0.01076,0.01559,0.25288
15.4661,0.00438,0.02731,0.20280
15.4758,0.01076,0.01773,0.15700
15.4765,0.00333,0.01559,0.11546
15.4778,-0.00307,0.03159,0.06966
15.4796,0.00543,0.02306,0.03983
15.4803,0.00333,0.01241,0.00893
15.4866,0.01289,0.00815,0.00893
15.4892,0.00757,0.01027,0.01532
15.4921,0.00864,0.00708,0.00999
15.4978,0.00012,0.00708,-0.00278
15.5008,0.00119,0.01559,-0.00810
15.5056,-0.00627,0.00069,-0.00278
15.5099,0.00333,-0.00357,-0.00278
15.5140,0.00119,-0.00677,-0.00064
15.5189,-0.00095,-0.00038,0.00043
15.5230,-0.00095,-0.00038,0.00360
15.5274,0.00438,0.00282,-0.00383
15.5325,-0.00307,-0.00145,-0.00064
15.5359,-0.00200,-0.00464,-0.00916
15.5405,-0.00200,-0.00677,-0.00490
15.5447,-0.00627,0.00069,-0.00064
15.5491,-0.00095,-0.00464,0.00043
15.5552,0.00119,-0.00996,-0.00916
15.5584,-0.00095,0.00282,-0.00171
15.5650,-0.00200,-0.00145,0.00043
15.5683,-0.00307,-0.00357,0.00150
15.5722,0.00226,0.00282,0.00150
15.5785,0.00543,0.00601,0.00255
15.5904,0.00543,0.00175,-0.00597
15.5944,-0.00095,-0.00464,0.00043
15.5951,-0.00095,0.00175,-0.00597
15.5951,0.00012,0.00069,-0.00383
15.5984,-0.00200,0.00388,0.00574
15.6014,-0.00732,0.00175,0.00681
15.6063,-0.00414,-0.00571,0.00043
15.6124,-0.00307,-0.00357,0.00574
15.6148,-0.00095,-0.00250,-0.00597
15.6203,0.00543,-0.00677,0.00043
15.6232,-0.00414,-0.00038,0.00255
15.6278,-0.00200,-0.00038,-0.00278
15.6328,0.00226,0.00601,0.00893
15.6373,-0.00307,-0.00357,-0.00703
15.6423,-0.00520,0.00388,0.00255
15.6458,-0.00095,-0.01210,0.00043
15.6551,-0.00200,-0.00250,0.00467
15.6558,0.00012,0.00282,-0.00171
15.6592,0.01076,-0.00784,0.00043
15.6647,0.00119,0.00601,-0.00171
15.6679,0.00012,0.00920,0.00255
15.6725,-0.00414,0.00175,0.00360
15.6768,-0.00839,-0.00038,-0.00810
15.6812,0.00333,0.00388,-0.00383
15.6876,-0.00307,0.00601,-0.00490
15.6932,0.00226,0.00388,-0.00383
15.6963,0.00012,0.00388,-0.00064
15.6994,0.00226,0.00069,0.01213
15.7052,0.00333,0.00601,0.00150
15.7238,0.00119,-0.00571,0.00043
15.7239,-0.00520,-0.00250,-0.00064
15.7239,-0.00520,-0.00464,-0.00597
15.7281,0.00119,0.00069,-0.00064
15.7282,-0.00520,-0.00357,-0.00064
15.7291,-0.00414,-0.00677,0.00150
15.7334,0.00650,0.00282,0.00150
15.7381,0.00012,-0.00145,0.00360
15.7420,-0.00627,-0.00677,0.00255
15.7471,-0.00732,-0.00784,0.00467
15.7520,0.00012,0.00494,-0.00064
15.7553,-0.00307,0.00069,-0.00278
15.7609,-0.00414,-0.00677,0.00893
15.7645,0.00119,0.00282,0.00681
15.7683,-0.00307,-0.00145,-0.00597
15.7731,0.00333,0.00282,0.00360
15.7773,-0.00520,-0.00145,0.00043
15.7815,-0.00307,0.00282,0.00043
15.7857,0.00650,0.00069,0.00574
15.7914,0.00333,-0.00038,-0.00278
15.7959,-0.00732,-0.00357,0.00043
15.7995,-0.00307,-0.00571,0.00787
15.8041,0.00438,0.00282,0.00150
15.8082,0.00119,0.00494,0.00681
15.8134,-0.00095,-0.00250,-0.00703
15.8230,0.00226,-0.01103,-0.00278
15.8231,-0.00627,-0.00145,0.00467
15.8399,-0.00095,-0.00038,0.00255
15.8400,-0.00095,0.00175,-0.00064
15.8400,0.00864,0.00175,-0.00490
15.8405,0.00438,0.00175,-0.00171
15.8464,0.00226,-0.00038,0.00360
15.8480,0.01822,-0.00464,0.00043
15.8524,0.00012,0.00282,-0.00597
15.8585,-0.00307,0.00494,0.00467
15.8612,0.00226,0.00494,0.00043
15.8647,-0.00200,0.00282,0.01106
15.8690,-0.00095,0.00494,0.00467
15.8737,0.00543,0.01027,-0.00278
15.8788,-0.00200,-0.00464,0.00255
15.8843,0.00543,-0.00250,0.00043
15.8878,0.00226,0.00494,-0.00064
15.8918,0.00012,0.00175,-0.00383
15.8957,0.00543,-0.00145,0.00787
15.9001,0.00012,-0.00464,-0.00278
15.9047,-0.00095,-0.00464,-0.00383
15.9089,-0.00095,-0.00784,0.00150
15.9134,-0.00200,-0.00677,0.00150
15.9207,0.00226,-0.00250,-0.00597
15.9223,0.01076,-0.00145,-0.00383
15.9280,-0.00627,-0.00145,0.00255
15.9309,-0.00839,-0.00571,-0.00703
15.9409,-0.00200,-0.00038,-0.00064
15.9410,0.00438,0.00708,0.00150
15.9491,0.00012,0.00920,0.00150
15.9505,-0.00307,0.00175,0.00681
15.9534,-0.00307,0.00175,0.00360
15.9700,-0.00095,0.01027,-0.00171
15.9701,0.00650,-0.00571,-0.00278
15.9701,0.00333,-0.00250,-0.00383
15.9736,0.00119,-0.00890,0.00255
15.9759,0.00226,-0.00145,-0.00064
15.9829,0.00333,-0.00357,0.00150
15.9839,-0.00414,-0.00357,0.00255
15.9885,-0.00839,-0.00784,0.00574
15.9931,-0.00732,0.00388,-0.00383
15.9966,-0.00627,0.00282,0.00467
16.0015,0.00333,0.00494,0.00043
16.0056,-0.00095,0.00388,0.00255
16.0099,-0.00200,-0.00357,0.00043
16.0152,0.00119,-0.00038,0.00574
16.0187,0.00333,-0.00145,-0.00383
16.0233,-0.00095,0.00494,-0.00490
16.0277,-0.00520,0.00069,0.00150
16.0318,-0.00095,0.00494,-0.00490
16.0365,0.00226,-0.00250,0.00255
16.0406,-0.00095,0.00494,-0.00278
16.0454,0.00543,-0.00357,-0.00383
16.0496,-0.00520,0.00815,-0.00171
16.0538,-0.00200,-0.00145,0.00467
16.0587,0.00012,0.00282,0.00255
16.0624,-0.00627,0.01027,-0.00490
16.0670,-0.00307,-0.00464,-0.00810
16.0730,0.00119,0.00601,-0.00278
16.0762,-0.00520,0.00069,0.00043
16.0811,-0.00307,-0.00996,0.00150
16.0846,0.00438,-0.00357,0.00467
16.0963,-0.00200,0.00175,-0.00278
16.0963,-0.00095,0.00069,0.00681
16.0980,0.00012,-0.00357,-0.00171
16.1051,-0.00095,-0.00357,0.00150
16.1064,-0.00839,-0.00677,-0.00171
16.1111,-0.00095,-0.00038,-0.00490
16.1155,-0.00414,-0.00145,-0.00383
16.1209,0.00438,-0.00038,0.00360
16.1243,-0.00200,0.00388,-0.00171
16.1280,0.00226,-0.00677,0.00043
16.1325,0.00012,0.00388,-0.00064
16.1374,-0.00200,0.00708,-0.00171
16.1422,0.00012,-0.00357,-0.00064
16.1478,0.00226,-0.00038,0.00255
16.1508,-0.00627,-0.00038,0.00255
16.1553,0.00438,0.00069,0.00150
16.1595,0.00543,0.00282,0.00467
16.1642,-0.00200,-0.00145,0.00043
16.1693,-0.00200,-0.00250,0.00787
16.1727,0.00438,-0.00357,-0.00171
16.1775,-0.00520,0.00601,0.00681
16.1816,-0.00200,0.00708,-0.00490
16.1859,0.00333,-0.00357,0.00574
16.1912,0.00438,-0.00784,-0.00064
16.1948,0.00226,0.00601,-0.00278
16.2032,0.00012,0.00708,0.01213
16.2065,0.00226,0.01027,-0.00490
16.2093,-0.00520,-0.00038,-0.00383
16.2138,-0.00414,-0.00250,0.00043
16.2339,0.00864,-0.00250,-0.00064
16.2339,0.00333,-0.00571,0.00255
16.2339,0.00438,-0.00038,-0.00171
16.2340,0.00226,-0.00145,0.00043
16.2347,0.00438,0.00175,-0.00597
16.2379,0.00438,-0.00996,0.00043
16.2424,0.00119,0.00069,0.00574
16.2493,0.00226,-0.00996,0.00893
16.2513,-0.00200,-0.00357,0.00255
16.2566,-0.00095,0.00920,-0.00171
16.2598,-0.00095,0.00494,-0.00064
16.2643,-0.00200,-0.00250,-0.00171
16.2699,0.00438,0.00494,0.00787
16.2781,-0.00520,0.00069,0.00467
16.2791,0.00543,0.00175,0.05473
16.2818,-0.00627,-0.00250,0.21773
16.2861,0.00543,-0.00784,0.45953
16.2908,0.00119,-0.00996,0.70454
16.2949,-0.00414,-0.02913,0.92506
16.2996,0.01183,-0.02060,1.09976
16.3048,0.00333,-0.01849,1.21268
16.3089,0.00333,-0.03020,1.28831
16.3133,0.00226,-0.02913,1.32133
16.3179,-0.00839,-0.03232,1.34691
16.3228,0.00119,-0.03020,1.37354
16.3286,0.00970,-0.03978,1.39911
16.3510,0.00012,-0.02806,1.42574
16.3510,0.00333,-0.03339,1.47580
16.3511,0.00333,-0.03552,1.50243
16.3511,0.00333,-0.02487,1.53119
16.3511,0.00757,-0.03552,1.56741
16.3524,-0.00200,-0.03232,1.62068
16.3573,0.00543,-0.02592,1.68246
16.3611,0.00012,-0.03764,1.73999
16.3661,0.00543,-0.04085,1.79324
16.3698,0.00012,-0.03232,1.82628
16.3740,0.00226,-0.04404,1.86676
16.3791,0.01183,-0.03871,1.92534
16.3834,0.00119,-0.03978,1.98286
16.3881,0.00226,-0.04192,2.08406
16.3917,0.00543,-0.03445,2.16077
16.3962,0.00757,-0.05257,2.23853
16.4005,0.01076,-0.04617,2.30244
16.4056,0.00119,-0.04617,2.38554
16.4108,0.01076,-0.05257,2.46756
16.4142,0.00650,-0.03978,2.54427
16.4186,0.00757,-0.04192,2.61884
16.4228,0.00650,-0.05150,2.70085
16.4275,0.00438,-0.03764,2.77649
16.4325,0.00543,-0.05043,2.87662
16.4360,0.00226,-0.06641,2.94479
16.4406,-0.00520,-0.05150,3.00127
16.4448,0.01289,-0.04936,3.03535
16.4604,-0.00520,-0.06322,3.11311
16.4648,0.01183,-0.05682,3.17490
16.4649,0.01289,-0.05789,3.25479
16.4649,0.00543,-0.05150,3.33150
16.4673,0.00650,-0.06215,3.37091
16.4719,0.00864,-0.06108,3.41245
16.4766,0.00757,-0.06534,3.44548
16.4933,0.00226,-0.07173,3.49661
16.4934,0.00119,-0.06001,3.52750
16.4934,0.00650,-0.06429,3.55414
16.4935,0.00864,-0.06215,3.55519
16.4986,0.00650,-0.06108,3.56586
16.5018,0.00757,-0.06108,3.54987
16.5061,0.01183,-0.07280,3.50726
16.5100,0.00650,-0.06641,3.48489
16.5151,0.00333,-0.05896,3.48064
16.5210,0.01183,-0.04936,3.49554
16.5248,0.00650,-0.06215,3.51366
16.5305,0.00864,-0.05682,3.49022
16.5325,-0.00200,-0.06747,3.46039
16.5363,0.00543,-0.06641,3.45506
16.5412,0.00226,-0.05896,3.43588
16.5450,0.00119,-0.06854,3.40819
16.5496,0.00012,-0.06747,3.40926
16.5549,0.00543,-0.07494,3.40500
16.5592,-0.01266,-0.07387,3.39114
16.5642,-0.02332,-0.08984,3.38263
16.5689,-0.01585,-0.08772,3.37943
16.5721,-0.02225,-0.10370,3.34322
16.5765,-0.02971,-0.09305,3.29208
16.5811,-0.03397,-0.09943,3.25053
16.5892,-0.02757,-0.08772,3.18768
16.5905,-0.04141,-0.07494,3.10779
16.6081,-0.05527,-0.06854,3.05666
16.6093,-0.05952,-0.06322,3.05240
16.6094,-0.06380,-0.06215,3.09393
16.6166,-0.03609,-0.06108,3.15572
16.6167,-0.00946,-0.06641,3.28249
16.6167,0.00012,-0.07706,3.44548
16.6198,-0.00200,-0.08345,3.59781
16.6243,0.01503,-0.08026,3.71393
16.6317,0.01929,-0.10156,3.74802
16.6328,0.00970,-0.10049,3.64468
16.6375,-0.00946,-0.10049,3.46465
16.6418,-0.01799,-0.06215,3.33362
16.6462,-0.00520,-0.06001,3.29634
16.6513,0.00119,-0.08238,3.28036
16.6554,0.00650,-0.08878,3.27077
16.6598,0.00650,-0.08984,3.21964
16.6640,0.01289,-0.09198,3.18448
16.6686,0.01715,-0.08984,3.14934
16.6738,0.00543,-0.07494,3.10033
16.6779,0.00970,-0.06322,3.04173
16.6820,0.00650,-0.05469,2.97569
16.6862,0.00757,-0.05257,2.91071
16.6906,-0.00095,-0.04510,2.87556
16.6959,0.00757,-0.04192,2.86385
16.6997,0.01076,-0.03764,2.87982
16.7040,0.01503,-0.03125,2.90112
16.7086,0.01076,-0.04297,2.93095
16.7165,0.01396,-0.05682,2.97569
16.7188,-0.00520,-0.04724,3.00978
16.7213,-0.00307,-0.03659,3.04280
16.7402,-0.00307,-0.04085,3.08649
16.7402,-0.00200,-0.04297,3.12376
16.7402,0.00757,-0.04829,3.16318
16.7403,0.00757,-0.06108,3.20047
16.7471,0.00543,-0.06641,3.23668
16.7472,0.01396,-0.04936,3.23775
16.7521,0.01183,-0.06322,3.26118
16.7557,0.02461,-0.06854,3.28781
16.7619,0.02675,-0.06641,3.29314
16.7645,0.02461,-0.07068,3.35812
16.7694,0.02675,-0.05789,3.39221
16.7738,0.00970,-0.05789,3.42204
16.7782,0.00757,-0.04510,3.42204
16.7831,0.00333,-0.04829,3.43269
16.7867,0.00226,-0.04936,3.43909
16.7913,-0.00414,-0.05257,3.45613
16.7955,0.00119,-0.04829,3.47850
16.7999,0.00757,-0.04404,3.54028
16.8060,0.00119,-0.05469,3.62871
16.8091,-0.00627,-0.03871,3.68410
16.8136,-0.00095,-0.06429,3.74802
16.8181,-0.02011,-0.02167,3.75974
16.8223,-0.00839,-0.05682,3.76399
16.8278,0.00012,-0.07068,3.75334
16.8310,0.01076,-0.05789,3.79808
16.8355,0.00333,-0.06534,3.86519
16.8423,0.01183,-0.06961,3.93123
16.8455,0.01289,-0.07280,3.99835
16.8499,0.00864,-0.06534,4.01965
16.8541,0.00970,-0.07387,4.01219
16.8726,0.00438,-0.07494,4.01646
16.8726,0.00757,-0.07494,4.03137
16.8727,0.00119,-0.08238,4.05800
16.8742,0.01608,-0.07068,4.06972
16.8757,0.00757,-0.07280,4.10913
16.8800,0.00438,-0.07494,4.13789
16.8849,0.01076,-0.06108,4.14322
16.8879,0.01822,-0.07280,4.13257
16.8967,0.00438,-0.07173,4.08997
16.8983,0.01929,-0.06429,4.02817
16.9011,0.00970,-0.07706,3.97171
16.9055,0.01503,-0.07173,3.91525
16.9102,0.00543,-0.06854,3.86093
16.9149,0.00543,-0.06215,3.78316
16.9193,0.00226,-0.06747,3.72670
16.9230,0.00757,-0.07173,3.67238
16.9273,-0.00200,-0.05682,3.62125
16.9313,0.00864,-0.07600,3.61166
16.9361,0.01396,-0.06001,3.63615
16.9419,0.00864,-0.06322,3.68517
16.9454,0.01076,-0.05896,3.70966
16.9495,0.01396,-0.06429,3.74695
16.9541,0.01715,-0.07068,3.80980
16.9585,0.03633,-0.06961,3.88544
16.9628,0.03207,-0.07387,3.96638
16.9702,0.00650,-0.07919,3.98770
16.9732,0.01289,-0.07173,3.96426
16.9759,0.02461,-0.06961,3.96745
16.9814,0.02461,-0.05363,3.92911
16.9998,0.02675,-0.04510,3.86945
16.9998,0.01929,-0.03871,3.82471
16.9999,0.02568,-0.03232,3.79594
16.9999,0.01715,-0.01743,3.77464
17.0027,0.01608,-0.02274,3.74374
17.0068,0.00650,-0.05363,3.69156
17.0105,0.00757,-0.05576,3.60739
17.0150,0.00970,-0.06641,3.52324
17.0192,0.01822,-0.09624,3.53070
17.0240,0.04912,-0.13672,3.59888
17.0281,0.01289,-0.11967,3.58502
17.0348,0.00119,-0.09837,3.52538
17.0371,-0.00520,-0.08559,3.41351
17.0421,0.01396,-0.09731,3.37091
17.0458,0.03207,-0.11861,3.41139
17.0505,0.02780,-0.09091,3.40286
17.0548,0.02780,-0.08026,3.37091
17.0592,0.01396,-0.07706,3.35387
17.0637,-0.00946,-0.06215,3.33362
17.0689,0.00119,-0.06215,3.32936
17.0722,0.01608,-0.07387,3.40926
17.0766,0.02354,-0.08452,3.55733
17.0816,0.03313,-0.09837,3.76399
17.0856,0.02461,-0.08772,3.96532
17.0910,0.03847,-0.10263,4.14003
17.0981,0.04379,-0.11435,4.20395
